twin_a,twin_b,layer,weight
twin-0030,twin-0032,osint_skill,0.5
twin-0030,twin-0036,osint_skill,0.5
twin-0030,twin-0052,osint_skill,0.5
twin-0030,twin-0054,osint_skill,0.5
twin-0030,twin-0059,osint_skill,0.5
twin-0030,twin-0084,osint_skill,0.5
twin-0030,twin-0134,osint_skill,0.5
twin-0030,twin-0136,osint_skill,0.5
twin-0030,twin-0140,osint_skill,0.5
twin-0030,twin-0142,osint_skill,0.5
twin-0031,twin-0032,osint_skill,0.5
twin-0031,twin-0045,osint_skill,0.5
twin-0031,twin-0050,osint_skill,0.5
twin-0031,twin-0051,osint_skill,0.5
twin-0031,twin-0053,osint_skill,0.5
twin-0031,twin-0055,osint_skill,0.5
twin-0032,twin-0036,osint_skill,0.5
twin-0032,twin-0052,osint_skill,0.5
twin-0032,twin-0054,osint_skill,0.5
twin-0032,twin-0059,osint_skill,0.5
twin-0032,twin-0084,osint_skill,0.5
twin-0032,twin-0134,osint_skill,0.5
twin-0032,twin-0136,osint_skill,0.5
twin-0032,twin-0140,osint_skill,0.5
twin-0032,twin-0142,osint_skill,0.5
twin-0033,twin-0034,osint_skill,0.5
twin-0033,twin-0041,osint_skill,0.5
twin-0033,twin-0049,osint_skill,0.5
twin-0033,twin-0050,osint_skill,0.5
twin-0033,twin-0058,osint_skill,0.5
twin-0033,twin-0065,osint_skill,0.5
twin-0033,twin-0066,osint_skill,0.5
twin-0033,twin-0073,osint_skill,0.5
twin-0033,twin-0081,osint_skill,0.5
twin-0033,twin-0082,osint_skill,0.5
twin-0033,twin-0089,osint_skill,0.5
twin-0033,twin-0097,osint_skill,0.5
twin-0033,twin-0105,osint_skill,0.5
twin-0033,twin-0113,osint_skill,0.5
twin-0033,twin-0114,osint_skill,0.5
twin-0033,twin-0121,osint_skill,0.5
twin-0033,twin-0129,osint_skill,0.5
twin-0033,twin-0137,osint_skill,0.5
twin-0033,twin-0144,osint_skill,0.5
twin-0034,twin-0038,osint_skill,0.5
twin-0034,twin-0040,osint_skill,0.5
twin-0034,twin-0041,osint_skill,0.5
twin-0034,twin-0045,osint_skill,0.5
twin-0034,twin-0049,osint_skill,0.5
twin-0034,twin-0050,osint_skill,0.5
twin-0034,twin-0058,osint_skill,0.5
twin-0034,twin-0065,osint_skill,0.5
twin-0034,twin-0066,osint_skill,0.5
twin-0034,twin-0073,osint_skill,0.5
twin-0034,twin-0081,osint_skill,0.5
twin-0034,twin-0082,osint_skill,0.5
twin-0034,twin-0097,osint_skill,0.5
twin-0034,twin-0105,osint_skill,0.5
twin-0034,twin-0112,osint_skill,0.5
twin-0034,twin-0113,osint_skill,0.5
twin-0034,twin-0121,osint_skill,0.5
twin-0034,twin-0129,osint_skill,0.5
twin-0034,twin-0137,osint_skill,0.5
twin-0034,twin-0144,osint_skill,0.5
twin-0035,twin-0036,osint_skill,0.5
twin-0035,twin-0039,osint_skill,0.5
twin-0035,twin-0052,osint_skill,0.5
twin-0035,twin-0054,osint_skill,0.5
twin-0035,twin-0056,osint_skill,0.5
twin-0035,twin-0066,osint_skill,0.5
twin-0035,twin-0067,osint_skill,0.5
twin-0035,twin-0069,osint_skill,0.5
twin-0035,twin-0071,osint_skill,0.5
twin-0035,twin-0075,osint_skill,0.5
twin-0035,twin-0077,osint_skill,0.5
twin-0035,twin-0079,osint_skill,0.5
twin-0035,twin-0107,osint_skill,0.5
twin-0035,twin-0131,osint_skill,0.5
twin-0035,twin-0133,osint_skill,0.5
twin-0035,twin-0135,osint_skill,0.5
twin-0036,twin-0039,osint_skill,0.5
twin-0036,twin-0052,osint_skill,0.5
twin-0036,twin-0054,osint_skill,0.5
twin-0036,twin-0056,osint_skill,0.5
twin-0036,twin-0059,osint_skill,0.5
twin-0036,twin-0060,osint_skill,0.5
twin-0036,twin-0066,osint_skill,0.5
twin-0036,twin-0067,osint_skill,0.5
twin-0036,twin-0069,osint_skill,0.5
twin-0036,twin-0070,osint_skill,0.5
twin-0036,twin-0071,osint_skill,0.5
twin-0036,twin-0075,osint_skill,0.5
twin-0036,twin-0077,osint_skill,0.5
twin-0036,twin-0079,osint_skill,0.5
twin-0036,twin-0084,osint_skill,0.5
twin-0036,twin-0092,osint_skill,0.5
twin-0036,twin-0094,osint_skill,0.5
twin-0036,twin-0096,osint_skill,0.5
twin-0036,twin-0107,osint_skill,0.5
twin-0036,twin-0134,osint_skill,0.5
twin-0036,twin-0136,osint_skill,0.5
twin-0036,twin-0140,osint_skill,0.5
twin-0036,twin-0142,osint_skill,0.5
twin-0038,twin-0040,osint_skill,0.5
twin-0038,twin-0044,osint_skill,0.5
twin-0038,twin-0046,osint_skill,0.5
twin-0038,twin-0048,osint_skill,0.5
twin-0038,twin-0060,osint_skill,0.5
twin-0038,twin-0062,osint_skill,0.5
twin-0038,twin-0064,osint_skill,0.5
twin-0038,twin-0068,osint_skill,0.5
twin-0038,twin-0070,osint_skill,0.5
twin-0038,twin-0072,osint_skill,0.5
twin-0038,twin-0076,osint_skill,0.5
twin-0038,twin-0078,osint_skill,0.5
twin-0038,twin-0080,osint_skill,0.5
twin-0038,twin-0092,osint_skill,0.5
twin-0038,twin-0094,osint_skill,0.5
twin-0038,twin-0096,osint_skill,0.5
twin-0038,twin-0108,osint_skill,0.5
twin-0038,twin-0116,osint_skill,0.5
twin-0038,twin-0118,osint_skill,0.5
twin-0038,twin-0120,osint_skill,0.5
twin-0038,twin-0123,osint_skill,0.5
twin-0038,twin-0125,osint_skill,0.5
twin-0038,twin-0127,osint_skill,0.5
twin-0039,twin-0052,osint_skill,0.5
twin-0039,twin-0054,osint_skill,0.5
twin-0039,twin-0056,osint_skill,0.5
twin-0039,twin-0066,osint_skill,0.5
twin-0039,twin-0067,osint_skill,0.5
twin-0039,twin-0069,osint_skill,0.5
twin-0039,twin-0071,osint_skill,0.5
twin-0039,twin-0075,osint_skill,0.5
twin-0039,twin-0077,osint_skill,0.5
twin-0039,twin-0079,osint_skill,0.5
twin-0039,twin-0107,osint_skill,0.5
twin-0039,twin-0131,osint_skill,0.5
twin-0039,twin-0133,osint_skill,0.5
twin-0039,twin-0135,osint_skill,0.5
twin-0040,twin-0044,osint_skill,0.5
twin-0040,twin-0046,osint_skill,0.5
twin-0040,twin-0048,osint_skill,0.5
twin-0040,twin-0060,osint_skill,0.5
twin-0040,twin-0062,osint_skill,0.5
twin-0040,twin-0064,osint_skill,0.5
twin-0040,twin-0068,osint_skill,0.5
twin-0040,twin-0070,osint_skill,0.5
twin-0040,twin-0072,osint_skill,0.5
twin-0040,twin-0076,osint_skill,0.5
twin-0040,twin-0078,osint_skill,0.5
twin-0040,twin-0080,osint_skill,0.5
twin-0040,twin-0092,osint_skill,0.5
twin-0040,twin-0094,osint_skill,0.5
twin-0040,twin-0096,osint_skill,0.5
twin-0040,twin-0108,osint_skill,0.5
twin-0040,twin-0116,osint_skill,0.5
twin-0040,twin-0118,osint_skill,0.5
twin-0040,twin-0120,osint_skill,0.5
twin-0040,twin-0123,osint_skill,0.5
twin-0040,twin-0125,osint_skill,0.5
twin-0040,twin-0127,osint_skill,0.5
twin-0041,twin-0049,osint_skill,0.5
twin-0041,twin-0050,osint_skill,0.5
twin-0041,twin-0057,osint_skill,0.5
twin-0041,twin-0058,osint_skill,0.5
twin-0041,twin-0065,osint_skill,0.5
twin-0041,twin-0066,osint_skill,0.5
twin-0041,twin-0073,osint_skill,0.5
twin-0041,twin-0081,osint_skill,0.5
twin-0041,twin-0082,osint_skill,0.5
twin-0041,twin-0089,osint_skill,0.5
twin-0041,twin-0097,osint_skill,0.5
twin-0041,twin-0105,osint_skill,0.5
twin-0041,twin-0113,osint_skill,0.5
twin-0041,twin-0114,osint_skill,0.5
twin-0041,twin-0121,osint_skill,0.5
twin-0041,twin-0129,osint_skill,0.5
twin-0041,twin-0137,osint_skill,0.5
twin-0041,twin-0144,osint_skill,0.5
twin-0042,twin-0044,osint_skill,0.5
twin-0042,twin-0066,osint_skill,0.5
twin-0042,twin-0071,osint_skill,0.5
twin-0042,twin-0082,osint_skill,0.5
twin-0042,twin-0085,osint_skill,0.5
twin-0042,twin-0107,osint_skill,0.5
twin-0042,twin-0108,osint_skill,0.5
twin-0042,twin-0109,osint_skill,0.5
twin-0042,twin-0112,osint_skill,0.5
twin-0042,twin-0130,osint_skill,0.5
twin-0043,twin-0045,osint_skill,0.5
twin-0043,twin-0047,osint_skill,0.5
twin-0043,twin-0138,osint_skill,0.5
twin-0044,twin-0046,osint_skill,0.5
twin-0044,twin-0048,osint_skill,0.5
twin-0044,twin-0062,osint_skill,0.5
twin-0044,twin-0066,osint_skill,0.5
twin-0044,twin-0071,osint_skill,0.5
twin-0044,twin-0084,osint_skill,0.5
twin-0044,twin-0085,osint_skill,0.5
twin-0044,twin-0086,osint_skill,0.5
twin-0044,twin-0088,osint_skill,0.5
twin-0044,twin-0107,osint_skill,0.5
twin-0044,twin-0108,osint_skill,0.5
twin-0044,twin-0109,osint_skill,0.5
twin-0044,twin-0110,osint_skill,0.5
twin-0044,twin-0112,osint_skill,0.5
twin-0044,twin-0124,osint_skill,0.5
twin-0044,twin-0126,osint_skill,0.5
twin-0044,twin-0128,osint_skill,0.5
twin-0044,twin-0134,osint_skill,0.5
twin-0045,twin-0047,osint_skill,0.5
twin-0045,twin-0050,osint_skill,0.5
twin-0045,twin-0051,osint_skill,0.5
twin-0045,twin-0053,osint_skill,0.5
twin-0045,twin-0055,osint_skill,0.5
twin-0045,twin-0065,osint_skill,0.5
twin-0045,twin-0112,osint_skill,0.5
twin-0045,twin-0138,osint_skill,0.5
twin-0046,twin-0048,osint_skill,0.5
twin-0046,twin-0062,osint_skill,0.5
twin-0046,twin-0084,osint_skill,0.5
twin-0046,twin-0086,osint_skill,0.5
twin-0046,twin-0088,osint_skill,0.5
twin-0046,twin-0108,osint_skill,0.5
twin-0046,twin-0110,osint_skill,0.5
twin-0046,twin-0112,osint_skill,0.5
twin-0046,twin-0124,osint_skill,0.5
twin-0046,twin-0126,osint_skill,0.5
twin-0046,twin-0128,osint_skill,0.5
twin-0046,twin-0134,osint_skill,0.5
twin-0047,twin-0138,osint_skill,0.5
twin-0048,twin-0062,osint_skill,0.5
twin-0048,twin-0084,osint_skill,0.5
twin-0048,twin-0086,osint_skill,0.5
twin-0048,twin-0088,osint_skill,0.5
twin-0048,twin-0108,osint_skill,0.5
twin-0048,twin-0110,osint_skill,0.5
twin-0048,twin-0112,osint_skill,0.5
twin-0048,twin-0124,osint_skill,0.5
twin-0048,twin-0126,osint_skill,0.5
twin-0048,twin-0128,osint_skill,0.5
twin-0048,twin-0134,osint_skill,0.5
twin-0049,twin-0050,osint_skill,0.5
twin-0049,twin-0058,osint_skill,0.5
twin-0049,twin-0065,osint_skill,0.5
twin-0049,twin-0066,osint_skill,0.5
twin-0049,twin-0073,osint_skill,0.5
twin-0049,twin-0081,osint_skill,0.5
twin-0049,twin-0082,osint_skill,0.5
twin-0049,twin-0089,osint_skill,0.5
twin-0049,twin-0097,osint_skill,0.5
twin-0049,twin-0105,osint_skill,0.5
twin-0049,twin-0113,osint_skill,0.5
twin-0049,twin-0114,osint_skill,0.5
twin-0049,twin-0121,osint_skill,0.5
twin-0049,twin-0129,osint_skill,0.5
twin-0049,twin-0137,osint_skill,0.5
twin-0049,twin-0144,osint_skill,0.5
twin-0050,twin-0051,osint_skill,0.5
twin-0050,twin-0053,osint_skill,0.5
twin-0050,twin-0055,osint_skill,0.5
twin-0050,twin-0057,osint_skill,0.5
twin-0050,twin-0058,osint_skill,0.5
twin-0050,twin-0065,osint_skill,0.5
twin-0050,twin-0066,osint_skill,0.5
twin-0050,twin-0073,osint_skill,0.5
twin-0050,twin-0081,osint_skill,0.5
twin-0050,twin-0082,osint_skill,0.5
twin-0050,twin-0097,osint_skill,0.5
twin-0050,twin-0105,osint_skill,0.5
twin-0050,twin-0113,osint_skill,0.5
twin-0050,twin-0115,osint_skill,0.5
twin-0050,twin-0121,osint_skill,0.5
twin-0050,twin-0129,osint_skill,0.5
twin-0050,twin-0137,osint_skill,0.5
twin-0050,twin-0144,osint_skill,0.5
twin-0051,twin-0053,osint_skill,0.5
twin-0051,twin-0055,osint_skill,0.5
twin-0051,twin-0115,osint_skill,0.5
twin-0052,twin-0054,osint_skill,0.5
twin-0052,twin-0056,osint_skill,0.5
twin-0052,twin-0059,osint_skill,0.5
twin-0052,twin-0066,osint_skill,0.5
twin-0052,twin-0067,osint_skill,0.5
twin-0052,twin-0069,osint_skill,0.5
twin-0052,twin-0071,osint_skill,0.5
twin-0052,twin-0075,osint_skill,0.5
twin-0052,twin-0077,osint_skill,0.5
twin-0052,twin-0079,osint_skill,0.5
twin-0052,twin-0084,osint_skill,0.5
twin-0052,twin-0107,osint_skill,0.5
twin-0052,twin-0134,osint_skill,0.5
twin-0052,twin-0136,osint_skill,0.5
twin-0052,twin-0140,osint_skill,0.5
twin-0052,twin-0142,osint_skill,0.5
twin-0053,twin-0055,osint_skill,0.5
twin-0053,twin-0115,osint_skill,0.5
twin-0054,twin-0056,osint_skill,0.5
twin-0054,twin-0059,osint_skill,0.5
twin-0054,twin-0066,osint_skill,0.5
twin-0054,twin-0067,osint_skill,0.5
twin-0054,twin-0069,osint_skill,0.5
twin-0054,twin-0071,osint_skill,0.5
twin-0054,twin-0075,osint_skill,0.5
twin-0054,twin-0077,osint_skill,0.5
twin-0054,twin-0079,osint_skill,0.5
twin-0054,twin-0084,osint_skill,0.5
twin-0054,twin-0107,osint_skill,0.5
twin-0054,twin-0134,osint_skill,0.5
twin-0054,twin-0136,osint_skill,0.5
twin-0054,twin-0140,osint_skill,0.5
twin-0054,twin-0142,osint_skill,0.5
twin-0055,twin-0115,osint_skill,0.5
twin-0056,twin-0066,osint_skill,0.5
twin-0056,twin-0067,osint_skill,0.5
twin-0056,twin-0069,osint_skill,0.5
twin-0056,twin-0071,osint_skill,0.5
twin-0056,twin-0075,osint_skill,0.5
twin-0056,twin-0077,osint_skill,0.5
twin-0056,twin-0079,osint_skill,0.5
twin-0056,twin-0107,osint_skill,0.5
twin-0057,twin-0058,osint_skill,0.5
twin-0057,twin-0065,osint_skill,0.5
twin-0057,twin-0121,osint_skill,0.5
twin-0057,twin-0122,osint_skill,0.5
twin-0057,twin-0123,osint_skill,0.5
twin-0057,twin-0125,osint_skill,0.5
twin-0057,twin-0127,osint_skill,0.5
twin-0058,twin-0065,osint_skill,0.5
twin-0058,twin-0066,osint_skill,0.5
twin-0058,twin-0073,osint_skill,0.5
twin-0058,twin-0081,osint_skill,0.5
twin-0058,twin-0082,osint_skill,0.5
twin-0058,twin-0097,osint_skill,0.5
twin-0058,twin-0105,osint_skill,0.5
twin-0058,twin-0113,osint_skill,0.5
twin-0058,twin-0121,osint_skill,0.5
twin-0058,twin-0122,osint_skill,0.5
twin-0058,twin-0129,osint_skill,0.5
twin-0058,twin-0137,osint_skill,0.5
twin-0058,twin-0144,osint_skill,0.5
twin-0059,twin-0061,osint_skill,0.5
twin-0059,twin-0063,osint_skill,0.5
twin-0059,twin-0084,osint_skill,0.5
twin-0059,twin-0134,osint_skill,0.5
twin-0059,twin-0136,osint_skill,0.5
twin-0059,twin-0140,osint_skill,0.5
twin-0059,twin-0142,osint_skill,0.5
twin-0060,twin-0062,osint_skill,0.5
twin-0060,twin-0064,osint_skill,0.5
twin-0060,twin-0068,osint_skill,0.5
twin-0060,twin-0070,osint_skill,0.5
twin-0060,twin-0072,osint_skill,0.5
twin-0060,twin-0076,osint_skill,0.5
twin-0060,twin-0078,osint_skill,0.5
twin-0060,twin-0080,osint_skill,0.5
twin-0060,twin-0092,osint_skill,0.5
twin-0060,twin-0094,osint_skill,0.5
twin-0060,twin-0095,osint_skill,0.5
twin-0060,twin-0096,osint_skill,0.5
twin-0060,twin-0116,osint_skill,0.5
twin-0060,twin-0118,osint_skill,0.5
twin-0060,twin-0120,osint_skill,0.5
twin-0060,twin-0123,osint_skill,0.5
twin-0060,twin-0125,osint_skill,0.5
twin-0060,twin-0127,osint_skill,0.5
twin-0060,twin-0134,osint_skill,0.5
twin-0061,twin-0063,osint_skill,0.5
twin-0062,twin-0064,osint_skill,0.5
twin-0062,twin-0068,osint_skill,0.5
twin-0062,twin-0070,osint_skill,0.5
twin-0062,twin-0072,osint_skill,0.5
twin-0062,twin-0076,osint_skill,0.5
twin-0062,twin-0078,osint_skill,0.5
twin-0062,twin-0080,osint_skill,0.5
twin-0062,twin-0108,osint_skill,0.5
twin-0062,twin-0132,osint_skill,0.5
twin-0064,twin-0068,osint_skill,0.5
twin-0064,twin-0070,osint_skill,0.5
twin-0064,twin-0072,osint_skill,0.5
twin-0064,twin-0076,osint_skill,0.5
twin-0064,twin-0078,osint_skill,0.5
twin-0064,twin-0080,osint_skill,0.5
twin-0064,twin-0095,osint_skill,0.5
twin-0064,twin-0132,osint_skill,0.5
twin-0064,twin-0134,osint_skill,0.5
twin-0065,twin-0066,osint_skill,0.5
twin-0065,twin-0073,osint_skill,0.5
twin-0065,twin-0081,osint_skill,0.5
twin-0065,twin-0082,osint_skill,0.5
twin-0065,twin-0097,osint_skill,0.5
twin-0065,twin-0105,osint_skill,0.5
twin-0065,twin-0112,osint_skill,0.5
twin-0065,twin-0113,osint_skill,0.5
twin-0065,twin-0121,osint_skill,0.5
twin-0065,twin-0122,osint_skill,0.5
twin-0065,twin-0123,osint_skill,0.5
twin-0065,twin-0125,osint_skill,0.5
twin-0065,twin-0127,osint_skill,0.5
twin-0065,twin-0129,osint_skill,0.5
twin-0065,twin-0137,osint_skill,0.5
twin-0065,twin-0144,osint_skill,0.5
twin-0066,twin-0067,osint_skill,0.5
twin-0066,twin-0069,osint_skill,0.5
twin-0066,twin-0071,osint_skill,0.5
twin-0066,twin-0073,osint_skill,0.5
twin-0066,twin-0075,osint_skill,0.5
twin-0066,twin-0077,osint_skill,0.5
twin-0066,twin-0079,osint_skill,0.5
twin-0066,twin-0081,osint_skill,0.5
twin-0066,twin-0082,osint_skill,0.5
twin-0066,twin-0085,osint_skill,0.5
twin-0066,twin-0097,osint_skill,0.5
twin-0066,twin-0105,osint_skill,0.5
twin-0066,twin-0107,osint_skill,0.5
twin-0066,twin-0108,osint_skill,0.5
twin-0066,twin-0109,osint_skill,0.5
twin-0066,twin-0112,osint_skill,0.5
twin-0066,twin-0113,osint_skill,0.5
twin-0066,twin-0121,osint_skill,0.5
twin-0066,twin-0129,osint_skill,0.5
twin-0066,twin-0137,osint_skill,0.5
twin-0066,twin-0144,osint_skill,0.5
twin-0067,twin-0069,osint_skill,0.5
twin-0067,twin-0071,osint_skill,0.5
twin-0067,twin-0075,osint_skill,0.5
twin-0067,twin-0077,osint_skill,0.5
twin-0067,twin-0079,osint_skill,0.5
twin-0067,twin-0107,osint_skill,0.5
twin-0068,twin-0070,osint_skill,0.5
twin-0068,twin-0072,osint_skill,0.5
twin-0068,twin-0076,osint_skill,0.5
twin-0068,twin-0078,osint_skill,0.5
twin-0068,twin-0080,osint_skill,0.5
twin-0068,twin-0092,osint_skill,0.5
twin-0068,twin-0094,osint_skill,0.5
twin-0068,twin-0096,osint_skill,0.5
twin-0068,twin-0116,osint_skill,0.5
twin-0068,twin-0118,osint_skill,0.5
twin-0068,twin-0120,osint_skill,0.5
twin-0068,twin-0123,osint_skill,0.5
twin-0068,twin-0125,osint_skill,0.5
twin-0068,twin-0127,osint_skill,0.5
twin-0069,twin-0071,osint_skill,0.5
twin-0069,twin-0075,osint_skill,0.5
twin-0069,twin-0077,osint_skill,0.5
twin-0069,twin-0079,osint_skill,0.5
twin-0069,twin-0107,osint_skill,0.5
twin-0070,twin-0072,osint_skill,0.5
twin-0070,twin-0076,osint_skill,0.5
twin-0070,twin-0078,osint_skill,0.5
twin-0070,twin-0080,osint_skill,0.5
twin-0070,twin-0092,osint_skill,0.5
twin-0070,twin-0094,osint_skill,0.5
twin-0070,twin-0096,osint_skill,0.5
twin-0070,twin-0116,osint_skill,0.5
twin-0070,twin-0118,osint_skill,0.5
twin-0070,twin-0120,osint_skill,0.5
twin-0070,twin-0123,osint_skill,0.5
twin-0070,twin-0125,osint_skill,0.5
twin-0070,twin-0127,osint_skill,0.5
twin-0071,twin-0075,osint_skill,0.5
twin-0071,twin-0077,osint_skill,0.5
twin-0071,twin-0079,osint_skill,0.5
twin-0071,twin-0085,osint_skill,0.5
twin-0071,twin-0107,osint_skill,0.5
twin-0071,twin-0108,osint_skill,0.5
twin-0071,twin-0109,osint_skill,0.5
twin-0071,twin-0112,osint_skill,0.5
twin-0072,twin-0076,osint_skill,0.5
twin-0072,twin-0078,osint_skill,0.5
twin-0072,twin-0080,osint_skill,0.5
twin-0072,twin-0092,osint_skill,0.5
twin-0072,twin-0094,osint_skill,0.5
twin-0072,twin-0096,osint_skill,0.5
twin-0072,twin-0116,osint_skill,0.5
twin-0072,twin-0118,osint_skill,0.5
twin-0072,twin-0120,osint_skill,0.5
twin-0072,twin-0123,osint_skill,0.5
twin-0072,twin-0125,osint_skill,0.5
twin-0072,twin-0127,osint_skill,0.5
twin-0073,twin-0081,osint_skill,0.5
twin-0073,twin-0082,osint_skill,0.5
twin-0073,twin-0097,osint_skill,0.5
twin-0073,twin-0098,osint_skill,0.5
twin-0073,twin-0105,osint_skill,0.5
twin-0073,twin-0113,osint_skill,0.5
twin-0073,twin-0121,osint_skill,0.5
twin-0073,twin-0129,osint_skill,0.5
twin-0073,twin-0137,osint_skill,0.5
twin-0073,twin-0144,osint_skill,0.5
twin-0074,twin-0076,osint_skill,0.5
twin-0074,twin-0080,osint_skill,0.5
twin-0075,twin-0077,osint_skill,0.5
twin-0075,twin-0079,osint_skill,0.5
twin-0075,twin-0106,osint_skill,0.5
twin-0075,twin-0107,osint_skill,0.5
twin-0076,twin-0078,osint_skill,0.5
twin-0076,twin-0080,osint_skill,0.5
twin-0076,twin-0132,osint_skill,0.5
twin-0077,twin-0079,osint_skill,0.5
twin-0077,twin-0107,osint_skill,0.5
twin-0078,twin-0080,osint_skill,0.5
twin-0078,twin-0092,osint_skill,0.5
twin-0078,twin-0094,osint_skill,0.5
twin-0078,twin-0096,osint_skill,0.5
twin-0078,twin-0116,osint_skill,0.5
twin-0078,twin-0118,osint_skill,0.5
twin-0078,twin-0120,osint_skill,0.5
twin-0078,twin-0123,osint_skill,0.5
twin-0078,twin-0125,osint_skill,0.5
twin-0078,twin-0127,osint_skill,0.5
twin-0079,twin-0106,osint_skill,0.5
twin-0079,twin-0107,osint_skill,0.5
twin-0081,twin-0082,osint_skill,0.5
twin-0081,twin-0085,osint_skill,0.5
twin-0081,twin-0087,osint_skill,0.5
twin-0081,twin-0089,osint_skill,0.5
twin-0081,twin-0097,osint_skill,0.5
twin-0081,twin-0105,osint_skill,0.5
twin-0081,twin-0113,osint_skill,0.5
twin-0081,twin-0114,osint_skill,0.5
twin-0081,twin-0121,osint_skill,0.5
twin-0081,twin-0129,osint_skill,0.5
twin-0081,twin-0130,osint_skill,0.5
twin-0081,twin-0137,osint_skill,0.5
twin-0081,twin-0144,osint_skill,0.5
twin-0082,twin-0085,osint_skill,0.5
twin-0082,twin-0086,osint_skill,0.5
twin-0082,twin-0087,osint_skill,0.5
twin-0082,twin-0088,osint_skill,0.5
twin-0082,twin-0090,osint_skill,0.5
twin-0082,twin-0097,osint_skill,0.5
twin-0082,twin-0105,osint_skill,0.5
twin-0082,twin-0113,osint_skill,0.5
twin-0082,twin-0121,osint_skill,0.5
twin-0082,twin-0122,osint_skill,0.5
twin-0082,twin-0129,osint_skill,0.5
twin-0082,twin-0130,osint_skill,0.5
twin-0082,twin-0137,osint_skill,0.5
twin-0082,twin-0144,osint_skill,0.5
twin-0083,twin-0087,osint_skill,0.5
twin-0083,twin-0114,osint_skill,0.5
twin-0083,twin-0145,osint_skill,0.5
twin-0084,twin-0086,osint_skill,0.5
twin-0084,twin-0088,osint_skill,0.5
twin-0084,twin-0108,osint_skill,0.5
twin-0084,twin-0110,osint_skill,0.5
twin-0084,twin-0112,osint_skill,0.5
twin-0084,twin-0134,osint_skill,0.5
twin-0084,twin-0136,osint_skill,0.5
twin-0084,twin-0140,osint_skill,0.5
twin-0084,twin-0142,osint_skill,0.5
twin-0085,twin-0086,osint_skill,0.5
twin-0085,twin-0087,osint_skill,0.5
twin-0085,twin-0088,osint_skill,0.5
twin-0085,twin-0090,osint_skill,0.5
twin-0085,twin-0107,osint_skill,0.5
twin-0085,twin-0108,osint_skill,0.5
twin-0085,twin-0109,osint_skill,0.5
twin-0085,twin-0112,osint_skill,0.5
twin-0085,twin-0130,osint_skill,0.5
twin-0086,twin-0087,osint_skill,0.5
twin-0086,twin-0088,osint_skill,0.5
twin-0086,twin-0090,osint_skill,0.5
twin-0086,twin-0108,osint_skill,0.5
twin-0086,twin-0110,osint_skill,0.5
twin-0086,twin-0112,osint_skill,0.5
twin-0086,twin-0134,osint_skill,0.5
twin-0087,twin-0088,osint_skill,0.5
twin-0087,twin-0090,osint_skill,0.5
twin-0087,twin-0114,osint_skill,0.5
twin-0087,twin-0130,osint_skill,0.5
twin-0087,twin-0145,osint_skill,0.5
twin-0088,twin-0090,osint_skill,0.5
twin-0088,twin-0108,osint_skill,0.5
twin-0088,twin-0110,osint_skill,0.5
twin-0088,twin-0112,osint_skill,0.5
twin-0088,twin-0134,osint_skill,0.5
twin-0089,twin-0097,osint_skill,0.5
twin-0089,twin-0105,osint_skill,0.5
twin-0089,twin-0113,osint_skill,0.5
twin-0089,twin-0114,osint_skill,0.5
twin-0089,twin-0121,osint_skill,0.5
twin-0089,twin-0129,osint_skill,0.5
twin-0089,twin-0137,osint_skill,0.5
twin-0091,twin-0093,osint_skill,0.5
twin-0091,twin-0094,osint_skill,0.5
twin-0091,twin-0095,osint_skill,0.5
twin-0092,twin-0094,osint_skill,0.5
twin-0092,twin-0096,osint_skill,0.5
twin-0092,twin-0116,osint_skill,0.5
twin-0092,twin-0118,osint_skill,0.5
twin-0092,twin-0120,osint_skill,0.5
twin-0092,twin-0123,osint_skill,0.5
twin-0092,twin-0125,osint_skill,0.5
twin-0092,twin-0127,osint_skill,0.5
twin-0093,twin-0094,osint_skill,0.5
twin-0093,twin-0095,osint_skill,0.5
twin-0094,twin-0095,osint_skill,0.5
twin-0094,twin-0096,osint_skill,0.5
twin-0094,twin-0116,osint_skill,0.5
twin-0094,twin-0118,osint_skill,0.5
twin-0094,twin-0120,osint_skill,0.5
twin-0094,twin-0123,osint_skill,0.5
twin-0094,twin-0125,osint_skill,0.5
twin-0094,twin-0127,osint_skill,0.5
twin-0095,twin-0134,osint_skill,0.5
twin-0096,twin-0116,osint_skill,0.5
twin-0096,twin-0118,osint_skill,0.5
twin-0096,twin-0120,osint_skill,0.5
twin-0096,twin-0123,osint_skill,0.5
twin-0096,twin-0125,osint_skill,0.5
twin-0096,twin-0127,osint_skill,0.5
twin-0097,twin-0105,osint_skill,0.5
twin-0097,twin-0111,osint_skill,0.5
twin-0097,twin-0113,osint_skill,0.5
twin-0097,twin-0114,osint_skill,0.5
twin-0097,twin-0115,osint_skill,0.5
twin-0097,twin-0121,osint_skill,0.5
twin-0097,twin-0129,osint_skill,0.5
twin-0097,twin-0137,osint_skill,0.5
twin-0097,twin-0138,osint_skill,0.5
twin-0097,twin-0139,osint_skill,0.5
twin-0097,twin-0141,osint_skill,0.5
twin-0097,twin-0143,osint_skill,0.5
twin-0097,twin-0144,osint_skill,0.5
twin-0097,twin-0145,osint_skill,0.5
twin-0098,twin-0129,osint_skill,0.5
twin-0098,twin-0144,osint_skill,0.5
twin-0099,twin-0100,osint_skill,0.5
twin-0099,twin-0102,osint_skill,0.5
twin-0099,twin-0103,osint_skill,0.5
twin-0099,twin-0104,osint_skill,0.5
